Country Name,Country Code,Year,Access to electricity (% of population),Adjusted net national income (current US$),"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),Exports of goods and services (% of GDP),GDP per capita (current US$),"Life expectancy at birth, total (years)",Population growth (annual %),"Population, total","Suicide mortality rate (per 100,000 population)",Standard Country Name,Continent
Denmark,DNK,2007,100,262026145405.846,11.7,10.2,6668.39026644631,51.3974872348582,58631.6566433635,78.1951219512195,0.443466054321374,5461438.0,12.6,Denmark,Europe
Denmark,DNK,2008,100,286528819230.477,11.8,9.9,6534.12385018916,53.9709187280921,64616.6657583663,78.4463414634146,0.587547590258978,5493621.0,13.1,Denmark,Europe
Denmark,DNK,2009,100,262755539570.007,11.4,9.9,6219.70109150757,46.9989097546293,58412.7472358513,78.5975609756098,0.535079062079429,5523095.0,12.9,Denmark,Europe
Denmark,DNK,2010,100,266917536292.049,11.4,9.8,6327.50645629896,50.5907805356338,58104.5445594981,79.1,0.444197154509531,5547683.0,11.8,Denmark,Europe
Denmark,DNK,2011,100,286112943895.602,10.6,9.4,6165.97361994424,54.0836272472402,61809.737898222,79.8,0.411737855195019,5570572.0,12.6,Denmark,Europe
Denmark,DNK,2012,100,272906753200.778,10.4,9.4,6038.55230693622,55.0808426058575,58443.7747103968,80.0512195121951,0.376272242619955,5591572.0,12.8,Denmark,Europe
Denmark,DNK,2013,100,291638593119.951,10.0,9.3,6039.43200024506,54.9209092360852,61377.5940590412,80.3,0.416901360752097,5614932.0,12.1,Denmark,Europe
Denmark,DNK,2014,100,303370129066.256,10.1,9.1,5858.80153628748,54.8334037514843,62520.4509747011,80.7,0.507053283010163,5643475.0,12,Denmark,Europe
Denmark,DNK,2015,100,260292323814.975,10.2,9.2,,55.8143215733858,53094.0133607574,80.7024390243902,0.706423849687002,5683483.0,10.9,Denmark,Europe
Denmark,DNK,2016,100,268041720271.967,10.8,9.2,,53.7439528985173,54500.9260410217,80.8536585365854,0.780392644135167,5728010.0,10.9,Denmark,Europe
Denmark,DNK,2017,100,283756950145.116,10.6,9.2,,55.3459515613736,57521.5514992225,81.1024390243903,0.643350903737356,5764980.0,11.3,Denmark,Europe
Denmark,DNK,2018,100,306118322857.902,10.6,9.5,,56.9833683807386,61324.7665045565,80.9536585365854,0.495838925879129,5793636.0,11.4,Denmark,Europe
Denmark,DNK,2019,100,296347201607.05,10.5,9.3,,58.9506079167167,59404.2663247723,81.4512195121951,0.358130915892652,5814422.0,10.7,Denmark,Europe
Denmark,DNK,2020,100,304644390687.387,10.4,9.4,,55.0368973244514,60985.4885601514,81.6024390243903,0.291641177476633,5831404.0,,Denmark,Europe
Denmark,DNK,2021,100,344354581495.784,10.8,9.8,,58.8254237804554,69727.9873677012,81.4048780487805,0.433414489409722,5856733.0,,Denmark,Europe
Denmark,DNK,2022,100,78720557259.21318,9.9,10.1,,70.5484698289144,68091.3191138669,81.3048780487805,0.787502464739957,5903037.0,,Denmark,Europe
Denmark,DNK,2023,,30611298441.916588,30.9026,15.662600000000001,,67.9596433833598,68453.8769281145,59.562331707317085,0.741185515720057,5946952.0,,Denmark,Europe
Djibouti,DJI,1960,,509755613.3250974,46.703,20.192,,64.3953209773947,6357.790560968892,43.429,1.8816823278383221,86024.0,,Djibouti,Africa
Djibouti,DJI,1961,,599703310.5835656,46.786,20.006,,80.25704802944632,5780.278899263525,43.721,3.8382492011536,89390.0,,Djibouti,Africa
Djibouti,DJI,1962,,743329261.3262142,46.869,19.78,,49.884223515310154,7591.950117895065,44.088,4.26290642202511,93283.0,,Djibouti,Africa
Djibouti,DJI,1963,,60539848.51943366,46.914,19.577,,27.952445080572737,541.7961717347256,44.414,4.80226191801968,97872.0,,Djibouti,Africa
Djibouti,DJI,1964,,400083211.08271503,46.975,19.418,,15.279921412488639,4493.838259505088,44.667,5.29889705145004,103198.0,,Djibouti,Africa
Djibouti,DJI,1965,,312224060.2141972,46.963,19.143,,24.165032207878962,2830.308446277574,45.088,5.5542089913012,109092.0,,Djibouti,Africa
Djibouti,DJI,1966,,245078586.09308586,46.99,18.887,,17.21352282278536,6368.032285720337,45.474,5.50769643634537,115269.0,,Djibouti,Africa
Djibouti,DJI,1967,,223059357.7269011,46.874,18.582,,32.466339855944014,1433.4855512592146,45.907,5.38713216004184,121649.0,,Djibouti,Africa
Djibouti,DJI,1968,,212243563.7176362,46.846,18.207,,24.222626998326398,1530.5147079454248,46.438,5.28416351592854,128250.0,,Djibouti,Africa
Djibouti,DJI,1969,,304808901.5811164,46.687,17.815,,22.82271237475353,1700.4488664151559,46.982,5.92467666918025,136078.0,,Djibouti,Africa
Djibouti,DJI,1970,,239090664.26442963,46.591,17.433,,35.94242060809694,1739.01304338213,47.511,6.47116605154322,145175.0,,Djibouti,Africa
Djibouti,DJI,1971,,390504894.9607806,46.416,17.494,,36.869180898469594,2217.7502943445866,47.358,6.63622403086263,155136.0,,Djibouti,Africa
Djibouti,DJI,1972,,274107424.8987397,46.204,16.688,,38.129560549836455,2075.6732238427167,48.528,6.9226617543551,166256.0,,Djibouti,Africa
Djibouti,DJI,1973,,669846539.6646076,45.823,16.267,,40.96121136346712,6990.273838225936,49.119,7.07740769995858,178449.0,,Djibouti,Africa
Djibouti,DJI,1974,,509185233.01275873,45.471,15.963,,35.6179170110726,13895.684668284699,49.524,7.63801483802472,192613.0,,Djibouti,Africa
Djibouti,DJI,1975,,693174105.6878234,45.103,15.701,,37.16608015679606,3415.7337803263317,49.87,8.5986344997494,209908.0,,Djibouti,Africa
Djibouti,DJI,1976,,654593790.9677253,44.658,15.526,,53.59077081602811,4182.472372377441,50.058,9.46091942801282,230737.0,,Djibouti,Africa
Djibouti,DJI,1977,,1237541862.8658407,44.263,15.144,,42.39039241154721,7854.1072376859765,50.568,9.84662115390561,254613.0,,Djibouti,Africa
Djibouti,DJI,1978,,3292757657.1682816,43.805,14.788,,44.83444476294042,12844.027910622139,51.049,9.51555660197874,280031.0,,Djibouti,Africa
Djibouti,DJI,1979,,2034632904.0798714,43.322,14.446,,54.29537142784297,18103.08262382836,51.518,8.3813467851289,304513.0,,Djibouti,Africa
Djibouti,DJI,1980,,5651774724.221858,42.804,14.123,,53.0006886507065,17967.04878197683,51.947,6.76159564458876,325815.0,,Djibouti,Africa
Djibouti,DJI,1981,,6026907955.886989,42.268,13.877,,52.12860023923014,16211.976849887098,52.262,5.15377283940028,343047.0,,Djibouti,Africa
Djibouti,DJI,1982,,2770586919.9146605,41.824,13.518,,44.336266200607156,9137.450665851822,52.765,3.95321268022398,356880.0,,Djibouti,Africa
Djibouti,DJI,1983,,6156852818.320417,41.383,13.225,,71.74742842798275,15536.834526260714,53.18,3.48945763592646,369553.0,,Djibouti,Africa
Djibouti,DJI,1984,,3842606093.242624,40.918,12.881,,54.2778112253598,8284.414033157333,53.703,3.84863967177875,384053.0,,Djibouti,Africa
Djibouti,DJI,1985,,446983777.7881173,40.472,12.632,,33.166192171359555,846.785538068015,54.067,4.73790213434161,402687.0,,Djibouti,Africa
Djibouti,DJI,1986,,6974667930.74222,40.183,12.368,,74.31420055483564,14575.273233678925,54.481,5.70799103076287,426341.0,,Djibouti,Africa
Djibouti,DJI,1987,,434661148.01974475,39.875,12.178,,20.94075657705494,821.682570354282,54.775,6.37361711521884,454399.0,,Djibouti,Africa
Djibouti,DJI,1988,,598907384.1662803,39.511,11.944,,29.287816453173683,816.874614065329,55.161,6.41892351240116,484523.0,,Djibouti,Africa
Djibouti,DJI,1989,,910898168.8694592,39.142,11.855,,32.919652221497714,781.9168386713,55.273,7.70951082668141,523355.0,,Djibouti,Africa
Djibouti,DJI,1990,,451949921.47273177,38.749,11.711,,25.753635255430623,780.497719360725,55.498,10.1971224309312,579538.0,,Djibouti,Africa
Djibouti,DJI,1991,,467275569.71708,38.177,11.816,,56.616610435344754,732.733101553782,55.156,8.52204178299047,631092.0,,Djibouti,Africa
Djibouti,DJI,1992,,483713908.245682,37.673,12.113,,56.61661043534474,763.659214503152,54.452,-0.808530681693408,626010.0,,Djibouti,Africa
Djibouti,DJI,1993,,477364938.843394,37.207,11.483,,30.992734250618774,758.733842733535,55.774,-1.89724740533846,614245.0,,Djibouti,Africa
Djibouti,DJI,1994,,489791081.375484,36.56,11.613,,56.61661043534474,784.556207408331,55.505,2.00900423413595,626710.0,,Djibouti,Africa
Djibouti,DJI,1995,,497257469.445921,35.616,11.141,,56.61661043534474,786.201866748458,56.302,1.01034052435923,633074.0,,Djibouti,Africa
Djibouti,DJI,1996,62,488897807.353911,34.66,11.152,,41.3993019021289,761.943659476655,56.186,2.38402702915598,648348.0,,Djibouti,Africa
Djibouti,DJI,1997,56.2944946289063,494662232.10101,33.71,11.208,,49.314226552157336,748.232840194914,55.967,3.55583927718347,671817.0,,Djibouti,Africa
Djibouti,DJI,1998,56.3222541809082,501897213.020183,33.376,11.041,,43.53251387281635,735.349107889529,56.176,4.01682100112432,699352.0,,Djibouti,Africa
Djibouti,DJI,1999,56.3451690673828,527732216.884817,33.369,10.899,,49.63047331705097,740.21930978973,56.427,3.49382600154796,724218.0,,Djibouti,Africa
Djibouti,DJI,2000,56,546183372.109568,33.233,10.831,,44.875563781281855,737.612183644052,56.573,3.13983453232405,747318.0,7.2,Djibouti,Africa
Djibouti,DJI,2001,56.1,563079134.320484,33.123,10.676,,37.81131099975538,742.133791107063,56.903,3.16034601005493,771313.0,7,Djibouti,Africa
Djibouti,DJI,2002,49.7,582651952.837033,32.788,10.52,,17.75649844528565,743.013270420348,57.215,3.09696092483835,795574.0,7.3,Djibouti,Africa
Djibouti,DJI,2003,56.4,616260913.563528,32.15,10.328,,11.840717426280438,764.634465224597,57.595,2.23054155487864,813519.0,7.4,Djibouti,Africa
Djibouti,DJI,2004,56.6,656664020.833993,31.142,10.258,,11.13799869322568,806.261652944964,57.759,1.53756010632665,826124.0,7.5,Djibouti,Africa
Djibouti,DJI,2005,56.8,692900820.378613,30.226,9.988,,13.592881147331742,844.4483573908,58.316,1.56648498246787,839167.0,7.6,Djibouti,Africa
Djibouti,DJI,2006,55.5,743786020.143199,29.167,9.796,,12.8243856646334,898.464628136774,58.715,1.95849040506805,855764.0,7.5,Djibouti,Africa
Djibouti,DJI,2007,57.2,791056097.102196,28.331,9.643,,13.145150819499538,969.573220191902,59.024,2.16896750475782,874528.0,7.5,Djibouti,Africa
Djibouti,DJI,2008,57.4,915515225.060053,27.434,9.487,,12.442544475757217,1119.15233346969,59.365,2.06043519210448,892734.0,7.6,Djibouti,Africa
Djibouti,DJI,2009,57.6,905676339.120546,26.79,9.361,,24.436817236453507,1150.9375857489,59.673,2.08325510197307,911527.0,7.8,Djibouti,Africa
Djibouti,DJI,2010,57.9,905792589.550267,26.118,9.11,,27.131446702084368,1213.23352553429,60.259,2.03332270229716,930251.0,8.2,Djibouti,Africa
Djibouti,DJI,2011,58.1,1015804640.92021,25.521,9.07,,18.84369222686174,1306.34552844977,60.433,1.94884944824561,948558.0,8.5,Djibouti,Africa
Djibouti,DJI,2012,54.6,1117354985.44757,25.06,8.924,,26.884108253589382,1400.19357858954,60.848,1.8993890613377,966747.0,8.7,Djibouti,Africa
Djibouti,DJI,2013,58.6,1586766759.01953,24.66,8.807,,156.538300905396,2074.29668941495,61.221,1.85261177020025,984824.0,9,Djibouti,Africa
Djibouti,DJI,2014,58.9,1866674017.6781,24.207,8.672,,158.374311256779,2208.67810285113,61.641,1.80056496059208,1002717.0,9.2,Djibouti,Africa
Djibouti,DJI,2015,59.1,2085118765.08581,23.889,8.598,,145.421307480105,2376.12554719873,61.957,1.73961273409176,1020313.0,9,Djibouti,Africa
Djibouti,DJI,2016,59.8,2156902295.4745,23.516,8.568,,103.764025112093,2510.4300076241,62.191,1.68519891610854,1037653.0,9.3,Djibouti,Africa
Djibouti,DJI,2017,60.2,2218600288.84053,23.276,8.37,,150.098361470494,2618.95521147369,62.797,1.64286125399062,1054841.0,9.7,Djibouti,Africa
Djibouti,DJI,2018,62.4,2451825114.43257,22.982,8.347,,156.619875027706,2718.0853229414,63.038,1.60259372935612,1071882.0,9.7,Djibouti,Africa
Djibouti,DJI,2019,64.7,2638372564.74996,22.748,8.421,,166.717746372109,2837.17103336917,63.085,1.55766086478885,1088709.0,9.6,Djibouti,Africa
Djibouti,DJI,2020,64.5,2742439520.41707,22.477,8.821,,115.626523405724,2881.99924450145,62.694,1.50228656339009,1105188.0,,Djibouti,Africa
Djibouti,DJI,2021,65.4,3080405148.08069,22.205,9.147,,143.022084396506,3019.69343880209,62.305,1.44268944208775,1121248.0,,Djibouti,Africa
Djibouti,DJI,2022,65,2959918409.6614633,21.911,8.962,,169.000456477795,3231.30015326477,62.859,1.40352932560807,1137096.0,,Djibouti,Africa
Djibouti,DJI,2023,,3790922901.3208504,32.7812,12.099800000000002,,169.105788685534,3554.83918868372,58.217775609756096,1.38410272350128,1152944.0,,Djibouti,Africa
Dominica,DMA,1960,,39415388.200475916,45.714,14.029,,67.38631971083635,444.2735730500928,59.026,1.622086935169723,59372.0,,Dominica,North America
Dominica,DMA,1961,,39415388.200475916,35.09,12.858,,56.95828232060412,4523.506469733742,59.949,1.39991080391268,60209.0,,Dominica,North America
Dominica,DMA,1962,,39415388.200475916,34.222,11.68,,71.96590975519322,674.7377564952826,61.741,1.2199198805463,60948.0,,Dominica,North America
Dominica,DMA,1963,,39415388.200475916,34.18,13.344,,42.4255597380113,904.5918688665649,58.688,1.28947803807603,61739.0,,Dominica,North America
Dominica,DMA,1964,,39415388.200475916,31.374,9.898,,23.62180133032324,2393.558942968483,64.493,1.36417668206257,62587.0,,Dominica,North America
Dominica,DMA,1965,,39415388.200475916,30.664,9.76,,21.2245528882211,8000.902814880639,64.587,1.45610541477885,63505.0,,Dominica,North America
Dominica,DMA,1966,,37371242.42322856,36.299,10.552,,17.119544103781642,6441.86732409379,63.49,1.56551020885838,64507.0,,Dominica,North America
Dominica,DMA,1967,,203307857.72721368,31.648,9.558,,25.35044010223293,10675.851515719338,65.005,1.65732662222422,65585.0,,Dominica,North America
Dominica,DMA,1968,,296145073.9888599,30.284,9.894,,25.903562605460785,11038.150009491585,64.416,1.73375867263181,66732.0,,Dominica,North America
Dominica,DMA,1969,,350039923.31502277,32.944,10.423,,25.82024170170421,6308.880461052877,63.698,1.78520476216238,67934.0,,Dominica,North America
Dominica,DMA,1970,,375616583.7213294,30.852,9.454,,34.424452278555705,6373.140594228885,65.468,1.42356359690716,68908.0,,Dominica,North America
Dominica,DMA,1971,,296347662.4515496,29.377,9.834,,28.677009854974102,11148.20488903081,64.335,0.901479667517113,69532.0,,Dominica,North America
Dominica,DMA,1972,,296779221.8482607,27.988,8.366,,37.0340362223545,5057.125419071672,67.11,0.756493951004689,70060.0,,Dominica,North America
Dominica,DMA,1973,,349736423.33747756,26.499,7.912,,29.80834363736664,4589.377882905332,68.049,0.746563956682217,70585.0,,Dominica,North America
Dominica,DMA,1974,,173543085.76033384,25.219,7.566,,29.808343637366637,4284.68324207689,68.785,0.714308918233858,71091.0,,Dominica,North America
Dominica,DMA,1975,,106095983.66459341,23.899,7.346,,21.45099370782982,3189.009420607423,69.171,0.671524523200478,71570.0,,Dominica,North America
Dominica,DMA,1976,,155437503.5386632,22.803,7.461,,17.172563002455963,17788.77178497462,68.985,0.622621050681881,72017.0,,Dominica,North America
Dominica,DMA,1977,,75243463.08464034,22.085,7.62,,26.51896764126652,633.551741670682,68.759,0.538696662875115,72406.0,,Dominica,North America
Dominica,DMA,1978,,75243463.08464034,21.586,6.974,,26.51896764126652,785.575814800555,70.441,0.438228497095032,72724.0,,Dominica,North America
Dominica,DMA,1979,,75243463.08464034,21.357,6.821,,26.51896764126652,754.091460805232,70.97,0.322618567476872,72959.0,,Dominica,North America
Dominica,DMA,1980,,70473690.3088071,21.401,6.689,,11.181056159334386,996.191362332325,71.782,0.169814203856558,73083.0,,Dominica,North America
Dominica,DMA,1981,,79627813.5189682,21.741,6.329,,11.181056159334386,1124.97453088416,73.232,-0.132813963618067,72986.0,,Dominica,North America
Dominica,DMA,1982,,86323134.1856611,22.524,6.547,,11.181056159334384,1231.66928057818,72.993,-0.409133291713243,72688.0,,Dominica,North America
Dominica,DMA,1983,,94558004.8120049,24.584,6.613,,11.181056159334386,1363.43800844996,73.521,-0.445355192747964,72365.0,,Dominica,North America
Dominica,DMA,1984,,102814035.053727,23.287,7.488,,11.181056159334384,1514.89217748336,72.022,-0.427916260812614,72056.0,,Dominica,North America
Dominica,DMA,1985,,112269724.100052,23.852,8.097,,11.181056159334386,1665.53207185218,71.255,-0.433936703174703,71744.0,,Dominica,North America
Dominica,DMA,1986,,127438818.053778,24.398,8.212,,11.181056159334386,1892.86556477773,71.322,-0.472232802133698,71406.0,,Dominica,North America
Dominica,DMA,1987,,143875170.568074,23.37,8.613,,11.181056159334384,2138.30385149099,70.858,-0.537813118348987,71023.0,,Dominica,North America
Dominica,DMA,1988,,163283221.89723,25.153,8.55,,11.181056159334384,2423.32574317463,71.364,-0.586031571767658,70608.0,,Dominica,North America
Dominica,DMA,1989,,173708615.876389,24.507,9.781,,11.181056159334384,2639.0495483153,69.553,-0.646488139064486,70153.0,,Dominica,North America
Dominica,DMA,1990,,187631349.381327,24.243,9.915,,11.181056159334384,2892.9815966454,69.852,-0.752614798747924,69627.0,,Dominica,North America
Dominica,DMA,1991,,201121247.410389,24.603,10.32,,11.181056159334384,3171.36577815405,69.646,-0.476523867679645,69296.0,,Dominica,North America
Dominica,DMA,1992,,214982298.099022,26.137,10.008,,11.181056159334384,3376.26050139573,70.282,0.0418407029570831,69325.0,,Dominica,North America
Dominica,DMA,1993,,227137362.567158,24.833,9.655,,11.181056159334384,3536.15609185727,70.937,0.155666731732821,69433.0,,Dominica,North America
Dominica,DMA,1994,,240439243.649187,23.008,9.548,,11.181056159334386,3805.20278759984,71.076,0.0633503728623354,69477.0,,Dominica,North America
Dominica,DMA,1995,,248651266.601478,21.287,9.281,,11.181056159334386,3951.72267086358,71.52,-0.0115152649357831,69469.0,,Dominica,North America
Dominica,DMA,1996,,260451220.226514,19.881,9.394,,11.181056159334384,4210.99532034556,71.194,-0.0849660546943118,69410.0,,Dominica,North America
Dominica,DMA,1997,,271194257.757518,18.688,9.255,,11.181056159334386,4372.19712966838,71.634,-0.16004732741785,69299.0,,Dominica,North America
Dominica,DMA,1998,75,289276005.19451,18.012,9.406,,11.181056159334386,4664.24268142919,71.472,-0.252848288556863,69124.0,,Dominica,North America
Dominica,DMA,1999,79.6219177246094,288000489.835785,19.46,10.1,,11.181056159334386,4817.18105502046,70.631,-0.368132363513844,68870.0,,Dominica,North America
Dominica,DMA,2000,81.1,276914806.72991,17.709,9.141,,11.181056159334386,4867.39896323759,72.693,-0.522635323904246,68511.0,,Dominica,North America
Dominica,DMA,2001,82.1,292795325.56233,18.854,9.951,,11.181056159334386,4981.89584851956,71.713,-0.326026063827631,68288.0,,Dominica,North America
Dominica,DMA,2002,87.7,282400117.197178,16.867,9.61,,11.181056159334386,4873.64220013013,72.34,0.115619638945565,68367.0,,Dominica,North America
Dominica,DMA,2003,84,293137328.131008,16.128,10.193,,11.181056159334384,5009.57393166758,71.438,0.239594557194758,68531.0,,Dominica,North America
Dominica,DMA,2004,85,307414667.41704,15.813,9.728,,11.181056159334384,5348.94900144212,72.401,0.172036782480506,68649.0,,Dominica,North America
Dominica,DMA,2005,86,307524017.126538,15.615,9.837,,11.181056159334384,5299.49596350504,72.254,0.123741672326271,68734.0,,Dominica,North America
Dominica,DMA,2006,87,342604086.978634,15.947,9.544,,37.0093386986561,5671.77065738238,72.848,0.104696825035423,68806.0,,Dominica,North America
Dominica,DMA,2007,88.1,364458896.132229,15.45,10.477,,35.0862697875557,6120.44205374343,71.93,0.059570080147079,68847.0,,Dominica,North America
Dominica,DMA,2008,90.9,396627489.268325,14.902,9.845,,34.2071440696462,6654.49921411812,73.305,0.0101669559495206,68854.0,,Dominica,North America
Dominica,DMA,2009,90.2,413186516.347987,14.378,10.906,,30.2514199166982,7102.02825967231,72.17,0.0145224299184914,68864.0,,Dominica,North America
Dominica,DMA,2010,91.3,415809527.022321,14.009,11.573,,35.5680889202223,7171.5523885901,71.55,-0.0072609513330379,68859.0,,Dominica,North America
Dominica,DMA,2011,90.1,406525709.213887,13.679,12.998,,37.5777109190771,7255.67210585964,69.695,0.281339010328044,69053.0,,Dominica,North America
Dominica,DMA,2012,93.5,396572253.082235,13.516,12.186,,32.5852201281827,7031.39987118111,70.538,0.094086320276983,69118.0,,Dominica,North America
Dominica,DMA,2013,94.6,399740066.22414,13.369,12.569,,38.8256280660027,7147.61954093518,68.896,0.860031375499996,69715.0,,Dominica,North America
Dominica,DMA,2014,95.7,428969515.112419,13.092,12.401,,52.4146716388169,7395.30259658718,69.434,0.9394164226089,70373.0,,Dominica,North America
Dominica,DMA,2015,96.7,445063829.46399,13.447,10.93,,47.3242967417585,7679.83293618857,68.727,0.0525631657968539,70410.0,,Dominica,North America
Dominica,DMA,2016,97.8,480482604.768214,13.167,10.714,,44.6311269941253,8278.44768597003,70.128,-1.14845280097172,69606.0,,Dominica,North America
Dominica,DMA,2017,98.9,452686395.980711,13.13,11.455,,40.8758761246707,7614.34028048137,67.525,-1.60754211187345,68496.0,,Dominica,North America
